"","Gen","ARD_Pleiotropy","ARC_Pleiotropy","iARD_Interactor","iARC_Interactor","GenAge"
"3049","FCSK",0,0,1,1,"NotAge"
"3050","FDPSP1",0,0,22,7,"NotAge"
"3051","FDX1P2",0,0,9,3,"NotAge"
"3052","FENDRR",0,0,1,1,"NotAge"
"3053","FGA",0,0,13,7,"NotAge"
"3054","FGB",0,0,13,7,"NotAge"
"3055","FGF1",0,0,19,5,"NotAge"
"3056","FGF14",0,0,3,1,"NotAge"
"3057","FGF4",0,0,3,2,"NotAge"
"3058","FGFR4",0,0,9,5,"NotAge"
"3059","FGG",0,0,13,7,"NotAge"
"3060","FGL1",0,0,12,7,"NotAge"
"3061","FHIP2B",0,0,1,1,"NotAge"
"3062","FHL5",0,0,9,3,"NotAge"
"3063","FIP1L1",0,0,6,3,"NotAge"
"3064","FMN2",0,0,15,4,"NotAge"
"3065","FMNL1-AS1",0,0,1,1,"NotAge"
"3066","FN1",0,0,5,3,"NotAge"
"3067","FNDC5",0,0,8,3,"NotAge"
"3068","FOXO6",0,0,3,1,"NotAge"
"3069","FRMPD3",0,0,13,4,"NotAge"
"3070","FRMPD4",0,0,5,2,"NotAge"
"3071","FRRS1L",0,0,18,5,"NotAge"
"3072","FRYL",0,0,1,1,"NotAge"
"3073","FSD1",0,0,1,1,"NotAge"
"3074","FST",0,0,4,3,"NotAge"
"3075","FTCD",0,0,2,1,"NotAge"
"3076","FXYD1",0,0,17,7,"NotAge"
"3077","G6PC1",0,0,4,3,"NotAge"
"3078","GABBR2",0,0,19,5,"NotAge"
"3079","GABPA",0,0,3,1,"NotAge"
"3080","GABRA1",0,0,18,5,"NotAge"
"3081","GABRA2",0,0,2,1,"NotAge"
"3082","GABRA6",0,0,28,7,"NotAge"
"3083","GABRB2",0,0,17,5,"NotAge"
"3084","GABRG2",0,0,23,6,"NotAge"
"3085","GAD2",0,0,18,5,"NotAge"
"3086","GAL3ST3",0,0,1,1,"NotAge"
"3087","GALNT13",0,0,18,5,"NotAge"
"3088","GALNT15",0,0,18,5,"NotAge"
"3089","GALNT16",0,0,13,4,"NotAge"
"3090","GALNT9-AS1",0,0,21,7,"NotAge"
"3091","GAPDHP64",0,0,4,2,"NotAge"
"3092","GAPDHP73",0,0,2,1,"NotAge"
"3093","GATC",0,0,13,5,"NotAge"
"3094","GBF1",0,0,2,2,"NotAge"
"3095","GCN1",0,0,2,1,"NotAge"
"3096","GDA",0,0,4,2,"NotAge"
"3097","GDF1",0,0,14,6,"NotAge"
"3098","GDF5",0,0,9,5,"NotAge"
"3099","GDF6",0,0,13,7,"NotAge"
"3100","GFER",0,0,1,1,"NotAge"
"3101","GFRA1",0,0,1,1,"NotAge"
"3102","GGA3",0,0,10,3,"NotAge"
"3103","GGNBP2",0,0,2,2,"NotAge"
"3104","GIGYF1",0,0,3,2,"NotAge"
"3105","GIT1",0,0,1,1,"NotAge"
"3106","GIT2",0,0,4,3,"NotAge"
"3107","GLRB",0,0,13,4,"NotAge"
"3108","GLYR1",0,0,3,2,"NotAge"
"3109","GNAI2",0,0,3,3,"NotAge"
"3110","GNAO1",0,0,25,8,"NotAge"
"3111","GNAQ",0,0,1,1,"NotAge"
"3112","GNG13",0,0,15,6,"NotAge"
"3113","GNPTG",0,0,3,3,"NotAge"
"3114","GOLGA7B",0,0,20,7,"NotAge"
"3115","GON4L",0,0,8,3,"NotAge"
"3116","GORASP1",0,0,3,3,"NotAge"
"3117","GP6",0,0,3,1,"NotAge"
"3118","GP9",0,0,8,2,"NotAge"
"3119","GPBP1L1",0,0,6,2,"NotAge"
"3120","GPC1",0,0,8,3,"NotAge"
"3121","GPC3",0,0,8,4,"NotAge"
"3122","GPIHBP1",0,0,20,7,"NotAge"
"3123","GPM6A",0,0,9,3,"NotAge"
"3124","GPM6B",0,0,2,1,"NotAge"
"3125","GPN2",0,0,3,2,"NotAge"
"3126","GPNMB",0,0,2,1,"NotAge"
"3127","GPR107",0,0,4,3,"NotAge"
"3128","GPR108",0,0,1,1,"NotAge"
"3129","GPR158",0,0,18,5,"NotAge"
"3130","GPR37",0,0,25,6,"NotAge"
"3131","GPR37L1",0,0,24,6,"NotAge"
"3132","GPR78",0,0,8,4,"NotAge"
"3133","GPR84-AS1",0,0,1,1,"NotAge"
"3134","GPRC5B",0,0,29,8,"NotAge"
"3135","GPS2",0,0,5,3,"NotAge"
"3136","GREB1",0,0,1,1,"NotAge"
"3137","GRIA4",0,0,4,2,"NotAge"
"3138","GRID2",0,0,3,1,"NotAge"
"3139","GRIN2C",0,0,15,6,"NotAge"
"3140","GRIPAP1",0,0,5,3,"NotAge"
"3141","GRM1",0,0,14,4,"NotAge"
"3142","GRM4",0,0,21,7,"NotAge"
"3143","GRM5",0,0,7,3,"NotAge"
"3144","GRM5-AS1",0,0,18,5,"NotAge"
"3145","GSK3A",0,0,1,1,"Age"
"3146","GTF2F1",0,0,3,2,"NotAge"
"3147","GTF3C1",0,0,2,1,"NotAge"
"3148","GUCY1A2",0,0,3,1,"NotAge"
"3149","H2AZ1",0,0,1,1,"NotAge"
"3150","H3-3A",0,0,1,1,"NotAge"
"3151","H3C7",0,0,10,6,"NotAge"
"3152","H3P36",0,0,1,1,"NotAge"
"3153","H4C6",0,0,9,6,"NotAge"
"3154","HABP4",0,0,25,6,"NotAge"
"3155","HACD2",0,0,3,2,"NotAge"
"3156","HADHA",0,0,1,1,"NotAge"
"3157","HAP1",0,0,21,7,"NotAge"
"3158","HAPLN2",0,0,16,7,"NotAge"
"3159","HAS3",0,0,1,1,"NotAge"
"3160","HAUS1P2",0,0,1,1,"NotAge"
"3161","HCFC1",0,0,5,2,"NotAge"
"3162","HCN1",0,0,18,5,"NotAge"
"3163","HCN2",0,0,19,7,"NotAge"
"3164","HCP5",0,0,3,2,"NotAge"
"3165","HDAC1",0,0,2,1,"Age"
"3166","HDAC10",0,0,3,3,"NotAge"
"3167","HDAC9-AS1",0,0,8,3,"NotAge"
"3168","HDGFL2",0,0,4,2,"NotAge"
"3169","HEATR1",0,0,2,1,"NotAge"
"3170","HECTD1",0,0,4,2,"NotAge"
"3171","HHATL",0,0,21,7,"NotAge"
"3172","HID1",0,0,19,7,"NotAge"
"3173","HIPK4",0,0,16,6,"NotAge"
"3174","HLA-N",0,0,5,2,"NotAge"
"3175","HLA-U",0,0,9,3,"NotAge"
"3176","HM13",0,0,1,1,"NotAge"
"3177","HMGN2P21",0,0,9,3,"NotAge"
"3178","HMGN2P5",0,0,1,1,"NotAge"
"3179","HNF4A",0,0,13,7,"NotAge"
"3180","HNRNPA1",0,0,8,3,"NotAge"
"3181","HNRNPA1L2",0,0,8,3,"NotAge"
"3182","HNRNPA1P14",0,0,3,1,"NotAge"
"3183","HNRNPA3",0,0,3,2,"NotAge"
"3184","HNRNPA3P1",0,0,1,1,"NotAge"
"3185","HNRNPA3P5",0,0,1,1,"NotAge"
"3186","HNRNPC",0,0,8,4,"NotAge"
"3187","HNRNPD",0,0,9,4,"NotAge"
"3188","HNRNPDL",0,0,1,1,"NotAge"
"3189","HNRNPH3",0,0,5,3,"NotAge"
"3190","HNRNPK",0,0,12,4,"NotAge"
"3191","HNRNPK-AS1",0,0,8,3,"NotAge"
"3192","HNRNPL",0,0,8,3,"NotAge"
"3193","HNRNPU",0,0,3,2,"NotAge"
"3194","HNRNPUL1",0,0,9,4,"NotAge"
"3195","HNRNPUL2-BSCL2",0,0,1,1,"NotAge"
"3196","HOXB13",0,0,9,5,"NotAge"
"3197","HP1BP3",0,0,1,1,"NotAge"
"3198","HPCA",0,0,21,7,"NotAge"
"3199","HPCAL4",0,0,25,6,"NotAge"
"3200","HPN",0,0,6,3,"NotAge"
"3201","HPN-AS1",0,0,9,3,"NotAge"
"3202","HPSE",0,0,6,2,"NotAge"
"3203","HR",0,0,12,4,"NotAge"
"3204","HRGP1",0,0,1,1,"NotAge"
"3205","HRGP2",0,0,1,1,"NotAge"
"3206","HRH3",0,0,16,7,"NotAge"
"3207","HS3ST2",0,0,10,3,"NotAge"
"3208","HSPA12A",0,0,24,6,"NotAge"
"3209","HSPA12A-AS1",0,0,10,3,"NotAge"
"3210","HSPA2",0,0,24,7,"NotAge"
"3211","HSPB2",0,0,16,7,"NotAge"
"3212","HSPB8",0,0,25,8,"NotAge"
"3213","HTATSF1",0,0,1,1,"NotAge"
"3214","HTR1E",0,0,6,3,"NotAge"
"3215","HTR5A",0,0,26,8,"NotAge"
"3216","HTRA1",0,0,7,2,"NotAge"
"3217","HumAge",0,0,23,4,"NotAge"
"3218","IDH3B",0,0,2,2,"NotAge"
"3219","IDH3G",0,0,6,3,"NotAge"
"3220","IGBP1",0,0,5,2,"NotAge"
"3221","IGBP1-AS1",0,0,3,1,"NotAge"
"3222","IGF2",0,0,1,1,"Age"
"3223","IGFBP1",0,0,13,7,"NotAge"
"3224","IGFBP3",0,0,7,4,"Age"
"3225","IGFBP4",0,0,9,5,"NotAge"
"3226","IGHD4-23",0,0,9,3,"NotAge"
"3227","IGHD6-25",0,0,2,1,"NotAge"
"3228","IGHJ5",0,0,1,1,"NotAge"
"3229","IGHV3-41",0,0,2,1,"NotAge"
"3230","IGKV2-24",0,0,2,1,"NotAge"
"3231","IGKV2D-24",0,0,2,1,"NotAge"
"3232","IGKV3-15",0,0,1,1,"NotAge"
"3233","IGLV2-28",0,0,8,4,"NotAge"
"3234","IGLV2-34",0,0,8,4,"NotAge"
"3235","IGSF21",0,0,18,7,"NotAge"
"3236","IKBKG",0,0,1,1,"NotAge"
"3237","IL10RB-DT",0,0,17,7,"NotAge"
"3238","IL17D",0,0,16,4,"NotAge"
"3239","IL18BP",0,0,3,2,"NotAge"
"3240","IL34",0,0,5,2,"NotAge"
"3241","IL6ST-DT",0,0,2,1,"NotAge"
"3242","ILKAP",0,0,1,1,"NotAge"
"3243","IMP4",0,0,4,2,"NotAge"
"3244","INA",0,0,24,7,"NotAge"
"3245","INE1",0,0,2,1,"NotAge"
"3246","INO80",0,0,6,3,"NotAge"
"3247","INO80B",0,0,5,3,"NotAge"
"3248","INO80B-WBP1",0,0,7,3,"NotAge"
"3249","INO80D-AS1",0,0,4,2,"NotAge"
"3250","INO80E",0,0,1,1,"NotAge"
"3251","INPP5E",0,0,2,1,"NotAge"
"3252","INPPL1",0,0,4,2,"NotAge"
"3253","INTS1",0,0,2,1,"NotAge"
"3254","INTS11",0,0,11,5,"NotAge"
"3255","IRF3",0,0,1,1,"NotAge"
"3256","ISCA1P6",0,0,9,3,"NotAge"
"3257","ISLR2",0,0,5,3,"NotAge"
"3258","ISM2",0,0,9,5,"NotAge"
"3259","ISY1",0,0,7,3,"NotAge"
"3260","ITCH",0,0,1,1,"NotAge"
"3261","ITCH-IT1",0,0,3,2,"NotAge"
"3262","ITGA11",0,0,4,3,"NotAge"
"3263","ITGA3",0,0,5,4,"NotAge"
"3264","ITGBL1",0,0,2,1,"NotAge"
"3265","ITIH2",0,0,13,7,"NotAge"
"3266","ITIH5",0,0,12,4,"NotAge"
"3267","JAKMIP3-AS1",0,0,8,3,"NotAge"
"3268","JMJD8",0,0,1,1,"NotAge"
"3269","JPH3",0,0,21,7,"NotAge"
"3270","JPH4",0,0,24,8,"NotAge"
"3271","KANSL3",0,0,6,2,"NotAge"
"3272","KARS1",0,0,4,2,"NotAge"
"3273","KAT8",0,0,5,3,"NotAge"
"3274","KCNA1",0,0,18,5,"NotAge"
"3275","KCNAB1",0,0,20,6,"NotAge"
"3276","KCNB1",0,0,15,4,"NotAge"
"3277","KCNC1",0,0,25,8,"NotAge"
"3278","KCNC2",0,0,24,6,"NotAge"
"3279","KCND3",0,0,15,4,"NotAge"
"3280","KCNF1",0,0,19,7,"NotAge"
"3281","KCNH1",0,0,9,4,"NotAge"
"3282","KCNH3",0,0,2,1,"NotAge"
"3283","KCNIP2",0,0,21,7,"NotAge"
"3284","KCNIP3",0,0,2,1,"NotAge"
"3285","KCNJ16",0,0,6,3,"NotAge"
"3286","KCNJ3",0,0,18,5,"NotAge"
"3287","KCNJ4",0,0,18,7,"NotAge"
"3288","KCNJ9",0,0,29,8,"NotAge"
"3289","KCNK15",0,0,4,1,"NotAge"
"3290","KCNK3",0,0,20,6,"NotAge"
"3291","KCNK9",0,0,25,7,"NotAge"
"3292","KCNMA1",0,0,10,5,"NotAge"
"3293","KCNN1",0,0,15,6,"NotAge"
"3294","KCNQ2",0,0,21,7,"NotAge"
"3295","KCNS1",0,0,17,4,"NotAge"
"3296","KCNS2",0,0,4,1,"NotAge"
"3297","KCNT1",0,0,21,7,"NotAge"
"3298","KCNV1",0,0,18,5,"NotAge"
"3299","KDM1A",0,0,1,1,"NotAge"
"3300","KDM4C",0,0,1,1,"NotAge"
"3301","KHDRBS1",0,0,8,3,"NotAge"
"3302","KHSRP",0,0,5,2,"NotAge"
"3303","KIAA1549L",0,0,18,5,"NotAge"
"3304","KIAA1755",0,0,17,4,"NotAge"
"3305","KIF1A",0,0,22,7,"NotAge"
"3306","KIF3C",0,0,17,5,"NotAge"
"3307","KIF5A",0,0,26,8,"NotAge"
"3308","KIF5C",0,0,18,5,"NotAge"
"3309","KIRREL3",0,0,8,2,"NotAge"
"3310","KLC2",0,0,10,4,"NotAge"
"3311","KLC2-AS1",0,0,2,1,"NotAge"
"3312","KLF15",0,0,8,2,"NotAge"
"3313","KLHL25P1",0,0,19,6,"NotAge"
"3314","KLK11",0,0,8,4,"NotAge"
"3315","KLLN",0,0,3,1,"NotAge"
"3316","KLRK1",0,0,1,1,"NotAge"
"3317","KMT2B",0,0,8,3,"NotAge"
"3318","KMT2D",0,0,2,2,"NotAge"
"3319","KNDC1",0,0,21,7,"NotAge"
"3320","KPNB1-DT",0,0,1,1,"NotAge"
"3321","KRT18P27",0,0,1,1,"NotAge"
"3322","KRT18P36",0,0,19,5,"NotAge"
"3323","KRT19",0,0,9,5,"NotAge"
"3324","KRT31",0,0,7,3,"NotAge"
"3325","KRT8",0,0,8,4,"NotAge"
"3326","KRT8P44",0,0,9,3,"NotAge"
"3327","KRTAP20-3",0,0,3,2,"NotAge"
"3328","KRTAP20-4",0,0,3,2,"NotAge"
"3329","KRTAP3-4P",0,0,3,1,"NotAge"
"3330","KRTAP5-2",0,0,1,1,"NotAge"
"3331","KRTAP5-AS1",0,0,14,4,"NotAge"
"3332","KSR2",0,0,7,4,"NotAge"
"3333","KXD1",0,0,12,5,"NotAge"
"3334","KXD1-AS1",0,0,6,3,"NotAge"
"3335","LAMA4-AS1",0,0,1,1,"NotAge"
"3336","LAMB1",0,0,5,4,"NotAge"
"3337","LARGE1",0,0,1,1,"NotAge"
"3338","LARP6",0,0,14,4,"NotAge"
"3339","LDB3",0,0,11,3,"NotAge"
"3340","LEFTY2",0,0,9,5,"NotAge"
"3341","LGALS8-AS1",0,0,2,1,"NotAge"
"3342","LGALSL",0,0,3,1,"NotAge"
"3343","LGI3",0,0,22,7,"NotAge"
"3344","LGI4",0,0,20,7,"NotAge"
"3345","LHFPL4",0,0,19,5,"NotAge"
"3346","LHX1",0,0,18,7,"NotAge"
"3347","LHX1-DT",0,0,17,6,"NotAge"
"3348","LINC00160",0,0,2,1,"NotAge"
"3349","LINC00269",0,0,3,1,"NotAge"
"3350","LINC00310",0,0,1,1,"NotAge"
"3351","LINC00355",0,0,4,3,"NotAge"
"3352","LINC00370",0,0,22,6,"NotAge"
"3353","LINC00381",0,0,5,1,"NotAge"
"3354","LINC00457",0,0,2,1,"NotAge"
"3355","LINC00507",0,0,18,5,"NotAge"
"3356","LINC00844",0,0,17,6,"NotAge"
"3357","LINC01020",0,0,3,1,"NotAge"
"3358","LINC01076",0,0,4,3,"NotAge"
"3359","LINC01118",0,0,7,3,"NotAge"
"3360","LINC01203",0,0,6,3,"NotAge"
"3361","LINC01247",0,0,2,2,"NotAge"
"3362","LINC01249",0,0,1,1,"NotAge"
"3363","LINC01345",0,0,2,1,"NotAge"
"3364","LINC01443",0,0,4,3,"NotAge"
"3365","LINC01494",0,0,9,3,"NotAge"
"3366","LINC01515",0,0,9,3,"NotAge"
"3367","LINC01532",0,0,18,6,"NotAge"
"3368","LINC01537",0,0,8,3,"NotAge"
"3369","LINC01544",0,0,8,3,"NotAge"
"3370","LINC01596",0,0,2,1,"NotAge"
"3371","LINC01616",0,0,2,1,"NotAge"
"3372","LINC01655",0,0,8,3,"NotAge"
"3373","LINC01657",0,0,18,7,"NotAge"
"3374","LINC01691",0,0,3,1,"NotAge"
"3375","LINC01706",0,0,26,8,"NotAge"
"3376","LINC01716",0,0,4,2,"NotAge"
"3377","LINC01724",0,0,1,1,"NotAge"
"3378","LINC01736",0,0,9,3,"NotAge"
"3379","LINC01740",0,0,9,3,"NotAge"
"3380","LINC01750",0,0,12,4,"NotAge"
"3381","LINC01752",0,0,8,4,"NotAge"
"3382","LINC01763",0,0,20,7,"NotAge"
"3383","LINC01811",0,0,3,2,"NotAge"
"3384","LINC01839",0,0,2,1,"NotAge"
"3385","LINC01886",0,0,12,6,"NotAge"
"3386","LINC01912",0,0,2,1,"NotAge"
"3387","LINC02067",0,0,9,3,"NotAge"
"3388","LINC02068",0,0,6,3,"NotAge"
"3389","LINC02284",0,0,6,2,"NotAge"
"3390","LINC02549",0,0,15,4,"NotAge"
"3391","LINC02552",0,0,2,1,"NotAge"
"3392","LINC02572",0,0,2,1,"NotAge"
"3393","LINC02612",0,0,7,4,"NotAge"
"3394","LINC02661",0,0,16,7,"NotAge"
"3395","LINC02679",0,0,20,7,"NotAge"
"3396","LINC02803",0,0,1,1,"NotAge"
"3397","LINC02813",0,0,17,7,"NotAge"
"3398","LINC02975",0,0,10,6,"NotAge"
"3399","LINC03010",0,0,2,1,"NotAge"
"3400","LINC03053",0,0,29,8,"NotAge"
"3401","LINC03061",0,0,7,4,"NotAge"
"3402","LMF2",0,0,3,2,"NotAge"
"3403","LMOD1",0,0,9,3,"NotAge"
"3404","LMTK3",0,0,18,7,"NotAge"
"3405","LNCBRM",0,0,8,3,"NotAge"
"3406","LONRF2",0,0,11,5,"NotAge"
"3407","LOXL2",0,0,9,5,"NotAge"
"3408","LRCH4",0,0,1,1,"NotAge"
"3409","LRFN2",0,0,5,2,"NotAge"
"3410","LRRC15",0,0,13,7,"NotAge"
"3411","LRRC32",0,0,6,2,"NotAge"
"3412","LRRC4B",0,0,16,7,"NotAge"
"3413","LRRTM1",0,0,15,6,"NotAge"
"3414","LRSAM1",0,0,2,2,"NotAge"
"3415","LRTM2",0,0,3,2,"NotAge"
"3416","LSM14A",0,0,7,3,"NotAge"
"3417","LY6G6D",0,0,8,2,"NotAge"
"3418","LY6G6E",0,0,8,2,"NotAge"
"3419","LY6G6F-LY6G6D",0,0,8,2,"NotAge"
"3420","LZTR1",0,0,1,1,"NotAge"
"3421","LZTS3",0,0,26,8,"NotAge"
"3422","MAG",0,0,21,7,"NotAge"
"3423","MAGEA10",0,0,4,3,"NotAge"
"3424","MAGEA3",0,0,3,1,"NotAge"
"3425","MAGEA7P",0,0,16,4,"NotAge"
"3426","MAGOH",0,0,5,2,"NotAge"
"3427","MAN2B2",0,0,1,1,"NotAge"
"3428","MAP2K5",0,0,3,3,"NotAge"
"3429","MAP2K7",0,0,5,3,"NotAge"
"3430","MAP3K10",0,0,1,1,"NotAge"
"3431","MAP3K9",0,0,15,5,"NotAge"
"3432","MAPK10",0,0,1,1,"NotAge"
"3433","MAPK4",0,0,14,4,"NotAge"
"3434","MAPK8IP1",0,0,21,7,"NotAge"
"3435","MAPK8IP2",0,0,21,7,"NotAge"
"3436","MAPKAP1",0,0,14,5,"NotAge"
"3437","MAPRE1",0,0,3,2,"NotAge"
"3438","MARCHF7",0,0,1,1,"NotAge"
"3439","MAST1",0,0,19,7,"NotAge"
"3440","MAT1A",0,0,9,5,"NotAge"
"3441","MATN3",0,0,9,5,"NotAge"
"3442","MAZ",0,0,4,2,"NotAge"
"3443","MBD1",0,0,10,3,"NotAge"
"3444","MBD3",0,0,1,1,"NotAge"
"3445","MBTD1",0,0,7,3,"NotAge"
"3446","MCF2L",0,0,28,8,"NotAge"
"3447","MCHR2",0,0,14,4,"NotAge"
"3448","MCM3AP",0,0,1,1,"NotAge"
"3449","MDN1-AS1",0,0,2,1,"NotAge"
"3450","MECP2",0,0,1,1,"NotAge"
"3451","MED1",0,0,2,1,"Age"
"3452","MED24",0,0,2,1,"NotAge"
"3453","MED28",0,0,1,1,"NotAge"
"3454","MED4",0,0,3,1,"NotAge"
"3455","MEG9",0,0,9,5,"NotAge"
"3456","MEGF11",0,0,14,4,"NotAge"
"3457","MEMO1",0,0,2,2,"NotAge"
"3458","MEN1",0,0,2,1,"NotAge"
"3459","MFF",0,0,1,1,"NotAge"
"3460","MFSD4A",0,0,12,4,"NotAge"
"3461","MGAT5B",0,0,9,3,"NotAge"
"3462","MICU2",0,0,6,3,"NotAge"
"3463","MICU3",0,0,19,6,"NotAge"
"3464","MIR1245B",0,0,1,1,"NotAge"
"3465","MIR1251",0,0,3,1,"NotAge"
"3466","MIR1260A",0,0,20,7,"NotAge"
"3467","MIR1288",0,0,9,3,"NotAge"
"3468","MIR1305",0,0,11,4,"NotAge"
"3469","MIR1471",0,0,13,7,"NotAge"
"3470","MIR1912",0,0,2,1,"NotAge"
"3471","MIR4678",0,0,3,2,"NotAge"
"3472","MIR548K",0,0,3,2,"NotAge"
"3473","MIR548O",0,0,11,3,"NotAge"
"3474","MIR603",0,0,3,1,"NotAge"
"3475","MIR663AHG",0,0,3,3,"NotAge"
"3476","MIR6722",0,0,1,1,"NotAge"
"3477","MLANA",0,0,13,7,"NotAge"
"3478","MLPH",0,0,9,5,"NotAge"
"3479","MLXIPL",0,0,5,2,"NotAge"
"3480","MMD2",0,0,10,4,"NotAge"
"3481","MMGT1",0,0,3,2,"NotAge"
"3482","MMS19",0,0,1,1,"NotAge"
"3483","MOBP",0,0,25,6,"NotAge"
"3484","ModAge",0,0,34,6,"NotAge"
"3485","MOGAT2",0,0,2,1,"NotAge"
"3486","MOGAT3",0,0,8,4,"NotAge"
"3487","MORF4L1P4",0,0,8,3,"NotAge"
"3488","MORN5",0,0,1,1,"NotAge"
"3489","MPDU1",0,0,3,1,"NotAge"
"3490","MPP2",0,0,13,4,"NotAge"
"3491","MPRIP-AS1",0,0,9,3,"NotAge"
"3492","MRPL4",0,0,2,1,"NotAge"
"3493","MRPL9",0,0,5,3,"NotAge"
"3494","MRPS15",0,0,1,1,"NotAge"
"3495","MRPS34",0,0,1,1,"NotAge"
"3496","MSN",0,0,2,1,"NotAge"
"3497","MT3",0,0,12,6,"NotAge"
"3498","MTA2",0,0,6,3,"NotAge"
"3499","MTATP6P11",0,0,9,3,"NotAge"
"3500","MTCL1",0,0,4,2,"NotAge"
"3501","MTCO3P29",0,0,9,3,"NotAge"
"3502","MTCO3P40",0,0,3,1,"NotAge"
"3503","MTND1P23",0,0,5,2,"NotAge"
"3504","MTND2P30",0,0,2,2,"NotAge"
"3505","MTND4P32",0,0,18,5,"NotAge"
"3506","MTND5P27",0,0,2,1,"NotAge"
"3507","MTND6P18",0,0,5,2,"NotAge"
"3508","MTND6P5",0,0,3,1,"NotAge"
"3509","MTRF1LP2",0,0,1,1,"NotAge"
"3510","MTUS1",0,0,6,2,"NotAge"
"3511","MUC20P1",0,0,21,7,"NotAge"
"3512","MUC5B",0,0,8,5,"NotAge"
"3513","MVP-DT",0,0,5,2,"NotAge"
"3514","MYL12BP2",0,0,2,1,"NotAge"
"3515","MYLK-AS2",0,0,2,1,"NotAge"
"3516","MYOM3",0,0,3,2,"NotAge"
"3517","MYRIP",0,0,8,3,"NotAge"
"3518","NAA60",0,0,2,1,"NotAge"
"3519","NACAD",0,0,20,7,"NotAge"
"3520","NACC1",0,0,1,1,"NotAge"
"3521","NADSYN1",0,0,1,1,"NotAge"
"3522","NALCN",0,0,5,2,"NotAge"
"3523","NALCN-AS1",0,0,10,3,"NotAge"
"3524","NALF1-IT1",0,0,20,7,"NotAge"
"3525","NAPB",0,0,19,6,"NotAge"
"3526","NBPF10",0,0,1,1,"NotAge"
"3527","NBPF11",0,0,1,1,"NotAge"
"3528","NBPF12",0,0,1,1,"NotAge"
"3529","NBPF14",0,0,1,1,"NotAge"
"3530","NBPF19",0,0,1,1,"NotAge"
"3531","NBPF20",0,0,1,1,"NotAge"
"3532","NBPF9",0,0,1,1,"NotAge"
"3533","NCBP2AS2",0,0,1,1,"NotAge"
"3534","NCDN",0,0,21,8,"NotAge"
"3535","NCKAP1L",0,0,1,1,"NotAge"
"3536","NCL",0,0,4,2,"NotAge"
"3537","NCOR1",0,0,2,1,"Age"
"3538","NCOR1P1",0,0,1,1,"NotAge"
"3539","NCS1",0,0,27,7,"NotAge"
"3540","NCSTN",0,0,7,3,"NotAge"
"3541","NDRG2",0,0,19,5,"NotAge"
"3542","NDRG4",0,0,21,7,"NotAge"
"3543","NDUFA11",0,0,1,1,"NotAge"
"3544","NDUFV1",0,0,2,2,"NotAge"
"3545","NECAB2",0,0,15,6,"NotAge"
"3546","NEFL",0,0,29,8,"NotAge"
"3547","NEFM",0,0,19,7,"NotAge"
"3548","NES",0,0,1,1,"NotAge"
"3549","NEUROD2",0,0,17,7,"NotAge"
"3550","NFASC",0,0,21,5,"NotAge"
"3551","NFATC2IP-AS1",0,0,3,2,"NotAge"
"3552","NGB",0,0,16,7,"NotAge"
"3553","NGEF",0,0,26,8,"NotAge"
"3554","NKX2-2",0,0,15,6,"NotAge"
"3555","NKX2-2-AS1",0,0,8,2,"NotAge"
"3556","NKX6-2",0,0,12,7,"NotAge"
"3557","NMNAT2",0,0,21,5,"NotAge"
"3558","NOA1",0,0,4,2,"NotAge"
"3559","NOL7",0,0,3,2,"NotAge"
"3560","NONO",0,0,5,2,"NotAge"
"3561","NOP14",0,0,4,2,"NotAge"
"3562","NOP53",0,0,9,3,"NotAge"
"3563","NOVA1",0,0,11,3,"NotAge"
"3564","NPAS2",0,0,2,1,"NotAge"
"3565","NPAS4",0,0,6,2,"NotAge"
"3566","NPM1P49",0,0,18,5,"NotAge"
"3567","NPTX1",0,0,15,4,"NotAge"
"3568","NR0B2",0,0,8,4,"NotAge"
"3569","NR1D1",0,0,2,1,"NotAge"
"3570","NR1H4",0,0,5,3,"NotAge"
"3571","NRDC",0,0,1,1,"NotAge"
"3572","NRN1",0,0,9,3,"NotAge"
"3573","NRSN1",0,0,11,3,"NotAge"
"3574","NRXN3",0,0,18,5,"NotAge"
"3575","NSA2P7",0,0,2,1,"NotAge"
"3576","NSFL1C",0,0,2,1,"NotAge"
"3577","NSG1",0,0,16,5,"NotAge"
"3578","NSG2",0,0,15,4,"NotAge"
"3579","NTRK2",0,0,8,4,"NotAge"
"3580","NTSR2",0,0,21,7,"NotAge"
"3581","NUDC",0,0,2,1,"NotAge"
"3582","NUMA1",0,0,2,2,"NotAge"
"3583","NUP188",0,0,2,1,"NotAge"
"3584","NUP214",0,0,2,1,"NotAge"
"3585","NUP35P1",0,0,2,1,"NotAge"
"3586","NUP35P2",0,0,1,1,"NotAge"
"3587","NUS1P1",0,0,1,1,"NotAge"
"3588","NYAP1",0,0,20,7,"NotAge"
"3589","OAZ1P1",0,0,9,3,"NotAge"
"3590","OCIAD1",0,0,1,1,"NotAge"
"3591","OFD1P13Y",0,0,22,6,"NotAge"
"3592","OLFM1",0,0,25,8,"NotAge"
"3593","OLFM2",0,0,22,7,"NotAge"
"3594","OMG",0,0,11,4,"NotAge"
"3595","OR4E2",0,0,6,2,"NotAge"
"3596","OR6V1",0,0,12,6,"NotAge"
"3597","OR9R1P",0,0,25,6,"NotAge"
"3598","OSER1-DT",0,0,3,1,"NotAge"
"3599","OSTM1-AS1",0,0,3,1,"NotAge"
"3600","OTUD5",0,0,2,2,"NotAge"
